"Day";"Month";"plot";"subplot";"vis";"Plant";"individuals";"seed";"fruit";"flowers";"x_coor2";"y_coor2";"flowers2";"unique_id";"Bee";"Beetle";"Butterfly";"Fly";"<NA>";"distance";"n_neighbors";"n_neighbors_total";"distance_total";"n_neighbors_inter";"n_neighbors_intra"
6;5;3;"B5";1;"LEMA";28;59,3333333333333;5;7;80;60,5;7;"3_B5_LEMA_Bee";1;0;0;0;0;"a";5887;5887;"a";5887;887
6;5;8;"C4";2;"LEMA";42;58;1;NA;275,5;273;0;"8_C4_LEMA_Bee";2;0;0;0;0;"a";6812;6812;"a";6812;888
8;6;1;"C2";1;"PUPA";1;29;7,5;NA;3,5;2;0;"1_C2_PUPA_Bee";1;0;0;0;0;"a";2722;2722;"a";2722;14
8;6;2;"C2";1;"LEMA";55;80;19;NA;36,5;28;0;"2_C2_LEMA_Bee";1;0;0;0;0;"a";1545;1545;"a";1545;2831
8;6;3;"B4";2;"PUPA";5;6;13;NA;80;59;0;"3_B4_PUPA_Bee";2;0;0;0;0;"a";6684;6684;"a";6684;90
8;6;3;"B5";3;"PUPA";9;59;11,5;NA;80;60,5;0;"3_B5_PUPA_Bee";3;0;0;0;0;"a";6684;6684;"a";6684;90
8;6;3;"C3";3;"LEMA";11;42;15;NA;81,5;57,5;0;"3_C3_LEMA_Bee";3;0;0;0;0;"a";5887;5887;"a";5887;887
8;6;3;"D4";2;"PUPA";3;23;7,5;NA;83;59;0;"3_D4_PUPA_Bee";2;0;0;0;0;"a";6684;6684;"a";6684;90
8;6;3;"E2";1;"LEMA";9;58;2;NA;84,5;56;0;"3_E2_LEMA_Bee";1;0;0;0;0;"a";5887;5887;"a";5887;887
8;6;8;"B2";5;"PUPA";12;34;14;30;274;270;30;"8_B2_PUPA_Fly";0;0;0;5;0;"a";6797;6797;"a";6797;903
8;6;8;"D2";1;"PUPA";16;24;4;37;277;270;37;"8_D2_PUPA_Bee";1;0;0;0;0;"a";6797;6797;"a";6797;903
8;6;8;"E2";2;"PUPA";24;6;3;52;278,5;270;52;"8_E2_PUPA_Bee";2;0;0;0;0;"a";6797;6797;"a";6797;903
8;6;8;"E3";3;"PUPA";37;75;5;32;278,5;271,5;32;"8_E3_PUPA_Bee";3;0;0;0;0;"a";6797;6797;"a";6797;903
8;6;8;"E5";1;"PUPA";61;0;14;50;278,5;274,5;50;"8_E5_PUPA_Fly";0;0;0;1;0;"a";6797;6797;"a";6797;903
8;6;9;"D5";1;"LEMA";8;48;15;1;317;290,5;1;"9_D5_LEMA_Bee";1;0;0;0;0;"a";2551;2551;"a";2551;229
8;6;9;"D5";1;"PUPA";7;12;4;18;317;290,5;18;"9_D5_PUPA_Bee";1;0;0;0;0;"a";2650;2650;"a";2650;130
9;6;2;"C2";2;"PUPA";1;1;9;5;36,5;28;5;"2_C2_PUPA_Bee";2;0;0;0;0;"a";4326;4326;"a";4326;50
10;3;1;"C5";1;"LEMA";80;67;23;0;3,5;6,5;0;"1_C5_LEMA_Fly";0;0;0;1;0;"a";867;867;"a";867;1869
10;3;2;"B3";2;"LEMA";65;73;6;0;35;29,5;0;"2_B3_LEMA_Fly";0;0;0;2;0;"a";1545;1545;"a";1545;2831
10;3;2;"B5";2;"LEMA";80;63;3;NA;35;32,5;0;"2_B5_LEMA_Fly";0;0;0;2;0;"a";1545;1545;"a";1545;2831
10;3;2;"C3";3;"LEMA";50;105,5;4;0;36,5;29,5;0;"2_C3_LEMA_Fly";0;0;0;3;0;"a";1545;1545;"a";1545;2831
10;3;2;"C4";3;"LEMA";114;40;10;NA;36,5;31;0;"2_C4_LEMA_Fly";0;0;0;3;0;"a";1545;1545;"a";1545;2831
10;3;3;"B3";1;"CHFU";1;32;2;1;80;57,5;1;"3_B3_CHFU_Fly";0;0;0;1;0;"a";6726;6726;"a";6726;48
10;3;3;"C3";1;"CHFU";14;13;33;31;81,5;57,5;31;"3_C3_CHFU_Beetle";0;1;0;0;0;"a";6726;6726;"a";6726;48
10;3;5;"B5";1;"LEMA";3;58;1;NA;124;158,5;0;"5_B5_LEMA_Fly";0;0;0;1;0;"a";2657;2657;"a";2657;294
10;3;7;"E4";1;"CHFU";2;17;6;0;239,5;292;0;"7_E4_CHFU_Fly";0;0;0;1;0;"a";7455;7455;"a";7455;112
10;3;8;"B4";1;"CHFU";13;20;3;3;274;273;3;"8_B4_CHFU_Fly";0;0;0;1;0;"a";7142;7142;"a";7142;558
10;3;8;"C4";1;"CHFU";3;13;1;NA;275,5;273;0;"8_C4_CHFU_Fly";0;0;0;1;0;"a";7142;7142;"a";7142;558
10;3;8;"D2";1;"CHFU";27;21;6;4;277;270;4;"8_D2_CHFU_Fly";0;0;0;1;0;"a";7142;7142;"a";7142;558
10;3;9;"D2";1;"CHFU";19;9,5;6;48;317;286;48;"9_D2_CHFU_Bee";1;0;0;0;0;"a";2383;2383;"a";2383;397
10;3;9;"E2";3;"CHFU";4;16;1;31;318,5;286;31;"9_E2_CHFU_Bee";3;0;0;0;0;"a";2383;2383;"a";2383;397
10;3;9;"E2";2;"CHFU";4;16;1;31;318,5;286;31;"9_E2_CHFU_Fly";0;0;0;2;0;"a";2383;2383;"a";2383;397
10;3;9;"E3";3;"CHFU";23;20;12;80;318,5;287,5;80;"9_E3_CHFU_Bee";3;0;0;0;0;"a";2383;2383;"a";2383;397
10;3;9;"E5";10;"CHFU";13;42;6;20;318,5;290,5;20;"9_E5_CHFU_Bee";10;0;0;0;0;"a";2383;2383;"a";2383;397
13;2;2;"E2";1;"CHFU";1;28;12;1;39,5;28;1;"2_E2_CHFU_Bee";1;0;0;0;0;"a";4334;4334;"a";4334;42
13;2;9;"D3";3;"CHFU";35;79,5;10;113;317;287,5;113;"9_D3_CHFU_Bee";3;0;0;0;0;"a";2383;2383;"a";2383;397
18;5;1;"E2";7;"LEMA";57;76,5;13;NA;6,5;2;0;"1_E2_LEMA_Fly";0;0;0;7;0;"a";867;867;"a";867;1869
18;5;9;"D3";1;"LEMA";4;58;4;NA;317;287,5;0;"9_D3_LEMA_Butterfly";0;0;1;0;0;"a";2551;2551;"a";2551;229
18;6;2;"E2";2;"CETE";6;111;12;8;39,5;28;8;"2_E2_CETE_Bee";2;0;0;0;0;"a";3927;3927;"a";3927;449
18;6;3;"E2";1;"PUPA";6;40;20,5;20;84,5;56;20;"3_E2_PUPA_Butterfly";0;0;1;0;0;"a";6684;6684;"a";6684;90
19;5;2;"C5";2;"PUPA";6;21;5,66666666666667;0;36,5;32,5;0;"2_C5_PUPA_Bee";2;0;0;0;0;"a";4326;4326;"a";4326;50
19;5;7;"D4";2;"LEMA";55;58;2;NA;238;292;0;"7_D4_LEMA_Beetle";0;2;0;0;0;"a";6322;6322;"a";6322;1245
19;5;8;"B4";1;"MESU";12;1;34;NA;274;273;0;"8_B4_MESU_Bee";1;0;0;0;0;"a";7339;7339;"a";7339;361
19;5;8;"B4";1;"PUPA";19;1;4;NA;274;273;0;"8_B4_PUPA_Bee";1;0;0;0;0;"a";6797;6797;"a";6797;903
19;5;8;"B5";1;"PUPA";8;66;7;NA;274;274,5;0;"8_B5_PUPA_Bee";1;0;0;0;0;"a";6797;6797;"a";6797;903
19;5;8;"B5";1;"PUPA";8;66;7;NA;274;274,5;0;"8_B5_PUPA_Beetle";0;1;0;0;0;"a";6797;6797;"a";6797;903
22;4;1;"B4";1;"LEMA";63;65;38;NA;2;5;NA;"1_B4_LEMA_Fly";0;0;0;1;0;"a";867;867;"a";867;1869
22;4;3;"C2";2;"LEMA";14;53;2;NA;81,5;56;NA;"3_C2_LEMA_Fly";0;0;0;2;0;"a";5887;5887;"a";5887;887
23;4;8;"E3";6;"BEMA";19;4;25;NA;278,5;271,5;NA;"8_E3_BEMA_Fly";0;0;0;6;0;"a";7389;7389;"a";7389;311
23;4;8;"E3";2;"LEMA";19;58;4;NA;278,5;271,5;NA;"8_E3_LEMA_Fly";0;0;0;2;0;"a";6812;6812;"a";6812;888
23;4;8;"E4";1;"LEMA";26;58;3;NA;278,5;273;NA;"8_E4_LEMA_Fly";0;0;0;1;0;"a";6812;6812;"a";6812;888
28;5;9;"C3";2;"BEMA";8;4;6;0;315,5;287,5;0;"9_C3_BEMA_Fly";0;0;0;2;0;"a";2621;2621;"a";2621;159
29;5;2;"D2";2;"CETE";26;111;6;35;38;28;35;"2_D2_CETE_Bee";2;0;0;0;0;"a";3927;3927;"a";3927;449
29;5;2;"D2";1;"LEMA";53;48;9;30;38;28;30;"2_D2_LEMA_Bee";1;0;0;0;0;"a";1545;1545;"a";1545;2831
29;5;2;"D5";1;"LEMA";53;57;10;15;38;32,5;15;"2_D5_LEMA_Bee";1;0;0;0;0;"a";1545;1545;"a";1545;2831
29;5;2;"E4";2;"CETE";11;111;5;90;39,5;31;90;"2_E4_CETE_Bee";2;0;0;0;0;"a";3927;3927;"a";3927;449
29;5;2;"E5";1;"LEMA";41;45,5;14;20;39,5;32,5;20;"2_E5_LEMA_Bee";1;0;0;0;0;"a";1545;1545;"a";1545;2831
29;5;2;"E5";2;"CETE";7;111;5;56;39,5;32,5;56;"2_E5_CETE_Fly";0;0;0;2;0;"a";3927;3927;"a";3927;449
29;5;3;"D2";1;"LEMA";8;58;18;6;83;56;6;"3_D2_LEMA_Bee";1;0;0;0;0;"a";5887;5887;"a";5887;887
29;5;3;"D5";6;"PUPA";9;103;31,5;30;83;60,5;30;"3_D5_PUPA_Bee";6;0;0;0;0;"a";6684;6684;"a";6684;90
29;5;3;"E2";1;"PUPA";6;40;20,5;9;84,5;56;9;"3_E2_PUPA_Fly";0;0;0;1;0;"a";6684;6684;"a";6684;90
NA;NA;1;"B2";0;"BEMA";8;4;57;NA;2;2;NA;"1_B2_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"B2";0;"CETE";2;111;27;NA;2;2;NA;"1_B2_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"B2";0;"PUPA";1;23;5;NA;2;2;NA;"1_B2_PUPA_NA";0;0;0;0;0,01;"a";2722;2722;"a";2722;14
NA;NA;1;"B2";0;"SOAS";2;55;23;NA;2;2;NA;"1_B2_SOAS_NA";0;0;0;0;0,01;"a";2711;2711;"a";2711;25
NA;NA;1;"B3";0;"BEMA";5;4;93;NA;2;3,5;NA;"1_B3_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"B3";0;"CETE";4;111;40;NA;2;3,5;NA;"1_B3_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"B3";0;"CHFU";1;32;3,5;NA;2;3,5;NA;"1_B3_CHFU_NA";0;0;0;0;0,01;"a";2704;2704;"a";2704;32
NA;NA;1;"B3";0;"SOAS";3;55;39;NA;2;3,5;NA;"1_B3_SOAS_NA";0;0;0;0;0,01;"a";2711;2711;"a";2711;25
NA;NA;1;"B4";0;"CETE";1;111;19;NA;2;5;NA;"1_B4_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"B4";0;"SOAS";2;55;35;NA;2;5;NA;"1_B4_SOAS_NA";0;0;0;0;0,01;"a";2711;2711;"a";2711;25
NA;NA;1;"B5";0;"BEMA";6;4;90;NA;2;6,5;NA;"1_B5_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"B5";0;"PUPA";1;23;7;NA;2;6,5;NA;"1_B5_PUPA_NA";0;0;0;0;0,01;"a";2722;2722;"a";2722;14
NA;NA;1;"C2";0;"BEMA";7;4;16;NA;3,5;2;NA;"1_C2_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"C2";0;"CETE";3;111;13;NA;3,5;2;NA;"1_C2_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"C2";0;"CHFU";2;32;9;NA;3,5;2;NA;"1_C2_CHFU_NA";0;0;0;0;0,01;"a";2704;2704;"a";2704;32
NA;NA;1;"C2";0;"SOAS";1;55;3;NA;3,5;2;NA;"1_C2_SOAS_NA";0;0;0;0;0,01;"a";2711;2711;"a";2711;25
NA;NA;1;"C3";0;"BEMA";8;4;114;NA;3,5;3,5;NA;"1_C3_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"C3";0;"CETE";1;111;8;NA;3,5;3,5;NA;"1_C3_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"C3";0;"CHFU";4;32;31;NA;3,5;3,5;NA;"1_C3_CHFU_NA";0;0;0;0;0,01;"a";2704;2704;"a";2704;32
NA;NA;1;"C3";0;"PUPA";1;23;4;NA;3,5;3,5;NA;"1_C3_PUPA_NA";0;0;0;0;0,01;"a";2722;2722;"a";2722;14
NA;NA;1;"C4";0;"BEMA";5;4;215;NA;3,5;5;NA;"1_C4_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"C4";0;"CETE";1;111;5;NA;3,5;5;NA;"1_C4_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"C5";0;"BEMA";7;4;6;NA;3,5;6,5;NA;"1_C5_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"C5";0;"CETE";3;111;11;NA;3,5;6,5;NA;"1_C5_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"C5";0;"CHFU";2;32;4;NA;3,5;6,5;NA;"1_C5_CHFU_NA";0;0;0;0;0,01;"a";2704;2704;"a";2704;32
NA;NA;1;"D2";0;"BEMA";11;4;18;NA;5;2;NA;"1_D2_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"D2";0;"CETE";1;111;15;NA;5;2;NA;"1_D2_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"D2";0;"SCLA";2;31;3;NA;5;2;NA;"1_D2_SCLA_NA";0;0;0;0;0,01;"a";2729;2729;"a";2729;7
NA;NA;1;"D3";0;"BEMA";8;4;51;NA;5;3,5;NA;"1_D3_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"D3";0;"CETE";1;111;25;NA;5;3,5;NA;"1_D3_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"D3";0;"CHFU";2;32;17,5;NA;5;3,5;NA;"1_D3_CHFU_NA";0;0;0;0;0,01;"a";2704;2704;"a";2704;32
NA;NA;1;"D3";0;"PUPA";1;23;25;NA;5;3,5;NA;"1_D3_PUPA_NA";0;0;0;0;0,01;"a";2722;2722;"a";2722;14
NA;NA;1;"D3";0;"SCLA";1;31;1;NA;5;3,5;NA;"1_D3_SCLA_NA";0;0;0;0;0,01;"a";2729;2729;"a";2729;7
NA;NA;1;"D4";0;"BEMA";5;4;73;NA;5;5;NA;"1_D4_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"D4";0;"SCLA";1;31;5;NA;5;5;NA;"1_D4_SCLA_NA";0;0;0;0;0,01;"a";2729;2729;"a";2729;7
NA;NA;1;"D4";0;"SOAS";1;55;5;NA;5;5;NA;"1_D4_SOAS_NA";0;0;0;0;0,01;"a";2711;2711;"a";2711;25
NA;NA;1;"D5";0;"BEMA";6;4;21;NA;5;6,5;NA;"1_D5_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"D5";0;"CETE";1;111;11;NA;5;6,5;NA;"1_D5_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"D5";0;"CHFU";1;32;2;NA;5;6,5;NA;"1_D5_CHFU_NA";0;0;0;0;0,01;"a";2704;2704;"a";2704;32
NA;NA;1;"E2";0;"BEMA";12;4;330;NA;6,5;2;NA;"1_E2_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"E2";0;"CETE";1;111;15;NA;6,5;2;NA;"1_E2_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"E3";0;"BEMA";12;4;40;NA;6,5;3,5;NA;"1_E3_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"E3";0;"CETE";2;111;25;NA;6,5;3,5;NA;"1_E3_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"E4";0;"BEMA";5;4;20;NA;6,5;5;NA;"1_E4_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"E4";0;"CETE";16;111;26,5;NA;6,5;5;NA;"1_E4_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"E5";0;"BEMA";7;4;114;NA;6,5;6,5;NA;"1_E5_BEMA_NA";0;0;0;0;0,01;"a";2485;2485;"a";2485;251
NA;NA;1;"E5";0;"CETE";14;111;6;NA;6,5;6,5;NA;"1_E5_CETE_NA";0;0;0;0;0,01;"a";2609;2609;"a";2609;127
NA;NA;1;"E5";0;"PUPA";1;23;2;NA;6,5;6,5;NA;"1_E5_PUPA_NA";0;0;0;0;0,01;"a";2722;2722;"a";2722;14
NA;NA;2;"B2";0;"BEMA";4;4;34;NA;35;28;NA;"2_B2_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"B2";0;"SCLA";1;31;2;NA;35;28;NA;"2_B2_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"B3";0;"BEMA";5;4;48;NA;35;29,5;NA;"2_B3_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"B3";0;"CETE";28;111;5;NA;35;29,5;NA;"2_B3_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"B3";0;"PUPA";1;23;5;NA;35;29,5;NA;"2_B3_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"B3";0;"SCLA";1;31;3;NA;35;29,5;NA;"2_B3_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"B4";0;"BEMA";12;4;17;NA;35;31;NA;"2_B4_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"B4";0;"CETE";15;111;7;NA;35;31;NA;"2_B4_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"B4";0;"PUPA";1;23;5;NA;35;31;NA;"2_B4_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"B4";0;"SCLA";2;31;1;NA;35;31;NA;"2_B4_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"B5";0;"BEMA";7;4;18;NA;35;32,5;NA;"2_B5_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"B5";0;"CETE";17;111;6;NA;35;32,5;NA;"2_B5_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"B5";0;"PUPA";1;23;4,5;NA;35;32,5;NA;"2_B5_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"C2";0;"BEMA";9;4;88;NA;36,5;28;NA;"2_C2_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"C2";0;"CETE";11;111;27;NA;36,5;28;NA;"2_C2_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"C2";0;"SCLA";2;31;2;NA;36,5;28;NA;"2_C2_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"C3";0;"BEMA";7;4;62;NA;36,5;29,5;NA;"2_C3_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"C3";0;"CETE";9;111;34;NA;36,5;29,5;NA;"2_C3_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"C3";0;"CHFU";4;32;3;NA;36,5;29,5;NA;"2_C3_CHFU_NA";0;0;0;0;0,01;"a";4334;4334;"a";4334;42
NA;NA;2;"C3";0;"PUPA";2;23;5;NA;36,5;29,5;NA;"2_C3_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"C3";0;"SCLA";2;31;2;NA;36,5;29,5;NA;"2_C3_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"C4";0;"BEMA";10;4;14;NA;36,5;31;NA;"2_C4_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"C4";0;"CETE";33;111;7;NA;36,5;31;NA;"2_C4_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"C4";0;"CHFU";1;32;1;NA;36,5;31;NA;"2_C4_CHFU_NA";0;0;0;0;0,01;"a";4334;4334;"a";4334;42
NA;NA;2;"C4";0;"PUPA";1;23;4;NA;36,5;31;NA;"2_C4_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"C4";0;"SCLA";1;31;1;NA;36,5;31;NA;"2_C4_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"C5";0;"BEMA";15;4;29;NA;36,5;32,5;NA;"2_C5_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"C5";0;"CETE";8;111;6;NA;36,5;32,5;NA;"2_C5_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"C5";0;"SCLA";1;31;2;NA;36,5;32,5;NA;"2_C5_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"D2";0;"BEMA";16;4;78;NA;38;28;NA;"2_D2_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"D2";0;"SCLA";4;31;2;NA;38;28;NA;"2_D2_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"D2";0;"SOAS";4;55;6;NA;38;28;NA;"2_D2_SOAS_NA";0;0;0;0;0,01;"a";4320;4320;"a";4320;56
NA;NA;2;"D3";0;"BEMA";12;4;60;NA;38;29,5;NA;"2_D3_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"D3";0;"CETE";7;111;20;NA;38;29,5;NA;"2_D3_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"D3";0;"CHFU";2;32;8;NA;38;29,5;NA;"2_D3_CHFU_NA";0;0;0;0;0,01;"a";4334;4334;"a";4334;42
NA;NA;2;"D3";0;"PUPA";1;23;4;NA;38;29,5;NA;"2_D3_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"D3";0;"SCLA";5;31;2,5;NA;38;29,5;NA;"2_D3_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"D4";0;"BEMA";10;4;16;NA;38;31;NA;"2_D4_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"D4";0;"CETE";8;111;15;NA;38;31;NA;"2_D4_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"D4";0;"SCLA";1;31;1;NA;38;31;NA;"2_D4_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"D5";0;"BEMA";21;4;37;NA;38;32,5;NA;"2_D5_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"D5";0;"CETE";19;111;28;NA;38;32,5;NA;"2_D5_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"D5";0;"PUPA";1;23;4;NA;38;32,5;NA;"2_D5_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"D5";0;"SCLA";6;31;1,5;NA;38;32,5;NA;"2_D5_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"E2";0;"BEMA";9;4;26;NA;39,5;28;NA;"2_E2_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"E2";0;"PUPA";2;23;6;NA;39,5;28;NA;"2_E2_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"E3";0;"BEMA";10;4;15;NA;39,5;29,5;NA;"2_E3_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"E3";0;"CETE";14;111;11;NA;39,5;29,5;NA;"2_E3_CETE_NA";0;0;0;0;0,01;"a";3927;3927;"a";3927;449
NA;NA;2;"E3";0;"SOAS";10;55;14,6666666666667;NA;39,5;29,5;NA;"2_E3_SOAS_NA";0;0;0;0;0,01;"a";4320;4320;"a";4320;56
NA;NA;2;"E4";0;"BEMA";10;4;66;NA;39,5;31;NA;"2_E4_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"E4";0;"CHFU";2;32;1;NA;39,5;31;NA;"2_E4_CHFU_NA";0;0;0;0;0,01;"a";4334;4334;"a";4334;42
NA;NA;2;"E4";0;"SCLA";1;31;1;NA;39,5;31;NA;"2_E4_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;2;"E4";0;"SOAS";9;55;7;NA;39,5;31;NA;"2_E4_SOAS_NA";0;0;0;0;0,01;"a";4320;4320;"a";4320;56
NA;NA;2;"E5";0;"BEMA";10;4;80;NA;39,5;32,5;NA;"2_E5_BEMA_NA";0;0;0;0;0,01;"a";4026;4026;"a";4026;350
NA;NA;2;"E5";0;"PUPA";1;23;9;NA;39,5;32,5;NA;"2_E5_PUPA_NA";0;0;0;0;0,01;"a";4326;4326;"a";4326;50
NA;NA;2;"E5";0;"SCLA";9;31;3;NA;39,5;32,5;NA;"2_E5_SCLA_NA";0;0;0;0;0,01;"a";4275;4275;"a";4275;101
NA;NA;3;"B2";0;"BEMA";2;4;5;NA;80;56;NA;"3_B2_BEMA_NA";0;0;0;0;0,01;"a";6676;6676;"a";6676;98
NA;NA;3;"B2";0;"CHMI";8;14;2;NA;80;56;NA;"3_B2_CHMI_NA";0;0;0;0;0,01;"a";6696;6696;"a";6696;78
NA;NA;3;"B3";0;"BEMA";2;4;9;NA;80;57,5;NA;"3_B3_BEMA_NA";0;0;0;0;0,01;"a";6676;6676;"a";6676;98
NA;NA;3;"B3";0;"CETE";1;111;7;NA;80;57,5;NA;"3_B3_CETE_NA";0;0;0;0;0,01;"a";6681;6681;"a";6681;93
NA;NA;3;"B3";0;"CHMI";2;14;1;NA;80;57,5;NA;"3_B3_CHMI_NA";0;0;0;0;0,01;"a";6696;6696;"a";6696;78
NA;NA;3;"B4";0;"CETE";6;111;2;NA;80;59;NA;"3_B4_CETE_NA";0;0;0;0;0,01;"a";6681;6681;"a";6681;93
NA;NA;3;"B4";0;"CHMI";1;14;3;NA;80;59;NA;"3_B4_CHMI_NA";0;0;0;0;0,01;"a";6696;6696;"a";6696;78
NA;NA;3;"B4";0;"SCLA";4;31;2,5;NA;80;59;NA;"3_B4_SCLA_NA";0;0;0;0;0,01;"a";6736;6736;"a";6736;38
NA;NA;3;"B5";0;"BEMA";2;4;24;NA;80;60,5;NA;"3_B5_BEMA_NA";0;0;0;0;0,01;"a";6676;6676;"a";6676;98
