"Day";"Month";"plot";"subplot";"vis";"Plant";"individuals";"seed";"fruit";"flowers";"x_coor2";"y_coor2";"flowers2";"visits.flower";"seed.indv";"unique_id";"Bee";"Beetle";"Butterfly";"Fly";"<NA>";"distance";"n_neighbors";"n_neighbors_total";"distance_total";"n_neighbors_inter";"n_neighbors_intra"
5;5;7;"D4";1;"LEMA";55;116;2;NA;238;292;0;Inf;232;"7_D4_LEMA_Fly";0;0;0;1;0;"g";1;1;"g";1;5
5;5;7;"E2";1;"LEMA";32;348;6;NA;239,5;289;0;Inf;2088;"7_E2_LEMA_Fly";0;0;0;1;0;"g";7;7;"g";7;1
5;5;7;"E4";1;"LEMA";52;174;3;NA;239,5;292;0;Inf;522;"7_E4_LEMA_Fly";0;0;0;1;0;"g";3;3;"g";3;1
5;5;8;"D2";1;"LEMA";38;232;4;NA;277;270;0;Inf;928;"8_D2_LEMA_Fly";0;0;0;1;0;"g";1;1;"g";1;2
5;5;9;"B3";2;"LEMA";6;870;15;NA;314;287,5;0;Inf;13050;"9_B3_LEMA_Fly";0;0;0;2;0;"g";0;0;"g";0;0
5;5;9;"C3";1;"SCLA";6;248;8;NA;315,5;287,5;0;Inf;1984;"9_C3_SCLA_Beetle";0;1;0;0;0;"g";2;2;"g";2;2
5;5;9;"D2";1;"LEMA";9;270;9;NA;317;286;0;Inf;2430;"9_D2_LEMA_Fly";0;0;0;1;0;"g";4;4;"g";4;0
5;5;9;"E2";3;"LEMA";1;116;2;NA;318,5;286;0;Inf;232;"9_E2_LEMA_Fly";0;0;0;3;0;"g";5;5;"g";5;0
6;5;1;"D4";1;"LEMA";45;864,5;13;25;5;5;25;0,04;11238,5;"1_D4_LEMA_Butterfly";0;0;1;0;0;"g";1;1;"g";1;2
6;5;1;"E2";4;"LEMA";57;994,5;13;30;6,5;2;30;0,133333333333333;12928,5;"1_E2_LEMA_Bee";4;0;0;0;0;"g";1;1;"g";1;2
6;5;2;"C5";2;"LEMA";125;666;6;15;36,5;32,5;15;0,133333333333333;3996;"2_C5_LEMA_Bee";2;0;0;0;0;"g";1;1;"g";1;2
6;5;3;"B5";1;"LEMA";28;296,666666666667;5;7;80;60,5;7;0,142857142857143;1483,33333333333;"3_B5_LEMA_Bee";1;0;0;0;0;"g";9;9;"g";9;0
6;5;8;"C4";2;"LEMA";42;58;1;NA;275,5;273;0;Inf;58;"8_C4_LEMA_Bee";2;0;0;0;0;"g";5;5;"g";5;5
8;6;8;"B2";5;"PUPA";12;476;14;30;274;270;30;0,166666666666667;6664;"8_B2_PUPA_Fly";0;0;0;5;0;"g";1;1;"g";1;0
8;6;8;"E5";1;"PUPA";61;0;14;50;278,5;274,5;50;0,02;0;"8_E5_PUPA_Fly";0;0;0;1;0;"g";0;0;"g";0;1
9;6;2;"B3";2;"LEMA";65;438;6;0;35;29,5;0;Inf;2628;"2_B3_LEMA_Fly";0;0;0;2;0;"g";6;6;"g";6;0
10;3;1;"C5";1;"LEMA";80;1541;23;0;3,5;6,5;0;Inf;35443;"1_C5_LEMA_Fly";0;0;0;1;0;"g";1;1;"g";1;2
10;3;2;"B5";2;"LEMA";80;189;3;NA;35;32,5;0;Inf;567;"2_B5_LEMA_Fly";0;0;0;2;0;"g";0;0;"g";0;2
10;3;2;"C3";3;"LEMA";50;422;4;0;36,5;29,5;0;Inf;1688;"2_C3_LEMA_Fly";0;0;0;3;0;"g";0;0;"g";0;2
10;3;2;"C4";3;"LEMA";114;400;10;NA;36,5;31;0;Inf;4000;"2_C4_LEMA_Fly";0;0;0;3;0;"g";10;10;"g";10;1
10;3;5;"B5";1;"LEMA";3;58;1;NA;124;158,5;0;Inf;58;"5_B5_LEMA_Fly";0;0;0;1;0;"g";5;5;"g";5;0
10;3;8;"C4";1;"CHFU";3;13;1;NA;275,5;273;0;Inf;13;"8_C4_CHFU_Fly";0;0;0;1;0;"g";9;9;"g";9;0
10;3;8;"D2";1;"CHFU";27;126;6;4;277;270;4;0,25;756;"8_D2_CHFU_Fly";0;0;0;1;0;"g";3;3;"g";3;2
10;3;9;"D2";1;"CHFU";19;57;6;48;317;286;48;0,0208333333333333;342;"9_D2_CHFU_Bee";1;0;0;0;0;"g";2;2;"g";2;0
10;3;9;"D3";3;"CHFU";35;795;10;70;317;287,5;70;0,0428571428571429;7950;"9_D3_CHFU_Bee";3;0;0;0;0;"g";0;0;"g";0;0
10;3;9;"E2";3;"CHFU";4;16;1;31;318,5;286;31;0,0967741935483871;16;"9_E2_CHFU_Bee";3;0;0;0;0;"g";3;3;"g";3;2
10;3;9;"E3";3;"CHFU";23;240;12;80;318,5;287,5;80;0,0375;2880;"9_E3_CHFU_Bee";3;0;0;0;0;"g";2;2;"g";2;3
10;3;9;"E5";10;"CHFU";13;252;6;20;318,5;290,5;20;0,5;1512;"9_E5_CHFU_Bee";10;0;0;0;0;"g";3;3;"g";3;0
13;2;2;"E2";1;"CHFU";1;336;12;1;39,5;28;1;1;4032;"2_E2_CHFU_Bee";1;0;0;0;0;"g";1;1;"g";1;0
18;5;1;"E2";7;"LEMA";57;994,5;13;NA;6,5;2;0;Inf;12928,5;"1_E2_LEMA_Fly";0;0;0;7;0;"g";1;1;"g";1;2
18;5;9;"D3";1;"LEMA";4;232;4;NA;317;287,5;0;Inf;928;"9_D3_LEMA_Butterfly";0;0;1;0;0;"g";4;4;"g";4;0
18;6;3;"E2";1;"PUPA";6;820;20,5;20;84,5;56;20;0,05;16810;"3_E2_PUPA_Butterfly";0;0;1;0;0;"g";13;13;"g";13;0
19;5;2;"C5";2;"PUPA";6;119;5,66666666666667;0;36,5;32,5;0;Inf;674,333333333333;"2_C5_PUPA_Bee";2;0;0;0;0;"g";5;5;"g";5;5
19;5;7;"D4";2;"LEMA";55;116;2;NA;238;292;0;Inf;232;"7_D4_LEMA_Beetle";0;2;0;0;0;"g";1;1;"g";1;5
19;5;8;"B4";1;"PUPA";19;4;4;NA;274;273;0;Inf;16;"8_B4_PUPA_Bee";1;0;0;0;0;"g";0;0;"g";0;1
19;5;8;"B5";1;"PUPA";8;462;7;NA;274;274,5;0;Inf;3234;"8_B5_PUPA_Bee";1;0;0;0;0;"g";0;0;"g";0;3
19;5;8;"B5";1;"PUPA";8;462;7;NA;274;274,5;0;Inf;3234;"8_B5_PUPA_Beetle";0;1;0;0;0;"g";0;0;"g";0;3
23;4;8;"E3";6;"BEMA";19;100;25;NA;278,5;271,5;NA;NA;2500;"8_E3_BEMA_Fly";0;0;0;6;0;"g";5;5;"g";5;0
23;4;8;"E3";2;"LEMA";19;232;4;NA;278,5;271,5;NA;NA;928;"8_E3_LEMA_Fly";0;0;0;2;0;"g";7;7;"g";7;0
23;4;8;"E4";1;"LEMA";26;174;3;NA;278,5;273;NA;NA;522;"8_E4_LEMA_Fly";0;0;0;1;0;"g";4;4;"g";4;2
NA;NA;1;"B2";0;"BEMA";8;228;57;NA;2;2;NA;NA;12996;"1_B2_BEMA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;1;"B2";0;"CETE";2;2997;27;NA;2;2;NA;NA;80919;"1_B2_CETE_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;1;"B2";0;"PUPA";1;115;5;NA;2;2;NA;NA;575;"1_B2_PUPA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"B2";0;"SOAS";2;1265;23;NA;2;2;NA;NA;29095;"1_B2_SOAS_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;1;"B3";0;"BEMA";5;372;93;NA;2;3,5;NA;NA;34596;"1_B3_BEMA_NA";0;0;0;0;0,01;"g";0;0;"g";0;0
NA;NA;1;"B3";0;"CETE";4;4440;40;NA;2;3,5;NA;NA;177600;"1_B3_CETE_NA";0;0;0;0;0,01;"g";0;0;"g";0;0
NA;NA;1;"B3";0;"CHFU";1;112;3,5;NA;2;3,5;NA;NA;392;"1_B3_CHFU_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;1;"B3";0;"SOAS";3;2145;39;NA;2;3,5;NA;NA;83655;"1_B3_SOAS_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;1;"B4";0;"CETE";1;2109;19;NA;2;5;NA;NA;40071;"1_B4_CETE_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;1;"B4";1;"LEMA";63;2470;38;NA;2;5;NA;NA;93860;"1_B4_LEMA_NA";0;0;0;0;1;"g";0;0;"g";0;3
NA;NA;1;"B4";0;"SOAS";2;1925;35;NA;2;5;NA;NA;67375;"1_B4_SOAS_NA";0;0;0;0;0,01;"g";0;0;"g";0;0
NA;NA;1;"B5";0;"BEMA";6;360;90;NA;2;6,5;NA;NA;32400;"1_B5_BEMA_NA";0;0;0;0;0,01;"g";0;0;"g";0;2
NA;NA;1;"B5";0;"PUPA";1;161;7;NA;2;6,5;NA;NA;1127;"1_B5_PUPA_NA";0;0;0;0;0,01;"g";0;0;"g";0;0
NA;NA;1;"C2";0;"BEMA";7;64;16;NA;3,5;2;NA;NA;1024;"1_C2_BEMA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"C2";0;"CETE";3;1443;13;NA;3,5;2;NA;NA;18759;"1_C2_CETE_NA";0;0;0;0;0,01;"g";1;1;"g";1;2
NA;NA;1;"C2";0;"CHFU";2;288;9;NA;3,5;2;NA;NA;2592;"1_C2_CHFU_NA";0;0;0;0;0,01;"g";5;5;"g";5;0
NA;NA;1;"C2";1;"PUPA";1;217,5;7,5;NA;3,5;2;NA;NA;1631,25;"1_C2_PUPA_NA";0;0;0;0;1;"g";2;2;"g";2;0
NA;NA;1;"C2";0;"SOAS";1;165;3;NA;3,5;2;NA;NA;495;"1_C2_SOAS_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;1;"C3";0;"BEMA";8;456;114;NA;3,5;3,5;NA;NA;51984;"1_C3_BEMA_NA";0;0;0;0;0,01;"g";0;0;"g";0;1
NA;NA;1;"C3";0;"CETE";1;888;8;NA;3,5;3,5;NA;NA;7104;"1_C3_CETE_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;1;"C3";0;"CHFU";4;992;31;NA;3,5;3,5;NA;NA;30752;"1_C3_CHFU_NA";0;0;0;0;0,01;"g";0;0;"g";0;0
NA;NA;1;"C3";0;"PUPA";1;92;4;NA;3,5;3,5;NA;NA;368;"1_C3_PUPA_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;1;"C4";0;"BEMA";5;860;215;NA;3,5;5;NA;NA;184900;"1_C4_BEMA_NA";0;0;0;0;0,01;"g";0;0;"g";0;0
NA;NA;1;"C4";0;"CETE";1;555;5;NA;3,5;5;NA;NA;2775;"1_C4_CETE_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;1;"C5";0;"BEMA";7;24;6;NA;3,5;6,5;NA;NA;144;"1_C5_BEMA_NA";0;0;0;0;0,01;"g";6;6;"g";6;0
NA;NA;1;"C5";0;"CETE";3;1221;11;NA;3,5;6,5;NA;NA;13431;"1_C5_CETE_NA";0;0;0;0;0,01;"g";4;4;"g";4;2
NA;NA;1;"C5";0;"CHFU";2;128;4;NA;3,5;6,5;NA;NA;512;"1_C5_CHFU_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"D2";0;"BEMA";11;72;18;NA;5;2;NA;NA;1296;"1_D2_BEMA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"D2";0;"CETE";1;1665;15;NA;5;2;NA;NA;24975;"1_D2_CETE_NA";0;0;0;0;0,01;"g";6;6;"g";6;0
NA;NA;1;"D2";0;"SCLA";2;93;3;NA;5;2;NA;NA;279;"1_D2_SCLA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"D3";0;"BEMA";8;204;51;NA;5;3,5;NA;NA;10404;"1_D3_BEMA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;1;"D3";0;"CETE";1;2775;25;NA;5;3,5;NA;NA;69375;"1_D3_CETE_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;1;"D3";0;"CHFU";2;560;17,5;NA;5;3,5;NA;NA;9800;"1_D3_CHFU_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;1;"D3";0;"PUPA";1;575;25;NA;5;3,5;NA;NA;14375;"1_D3_PUPA_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;1;"D3";0;"SCLA";1;31;1;NA;5;3,5;NA;NA;31;"1_D3_SCLA_NA";0;0;0;0;0,01;"g";6;6;"g";6;0
NA;NA;1;"D4";0;"BEMA";5;292;73;NA;5;5;NA;NA;21316;"1_D4_BEMA_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;1;"D4";0;"SCLA";1;155;5;NA;5;5;NA;NA;775;"1_D4_SCLA_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;1;"D4";0;"SOAS";1;275;5;NA;5;5;NA;NA;1375;"1_D4_SOAS_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"D5";0;"BEMA";6;84;21;NA;5;6,5;NA;NA;1764;"1_D5_BEMA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"D5";0;"CETE";1;1221;11;NA;5;6,5;NA;NA;13431;"1_D5_CETE_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"D5";0;"CHFU";1;64;2;NA;5;6,5;NA;NA;128;"1_D5_CHFU_NA";0;0;0;0;0,01;"g";5;5;"g";5;0
NA;NA;1;"E2";0;"BEMA";12;1320;330;NA;6,5;2;NA;NA;435600;"1_E2_BEMA_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;1;"E2";0;"CETE";1;1665;15;NA;6,5;2;NA;NA;24975;"1_E2_CETE_NA";0;0;0;0;0,01;"g";2;2;"g";2;2
NA;NA;1;"E3";0;"BEMA";12;160;40;NA;6,5;3,5;NA;NA;6400;"1_E3_BEMA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;1;"E3";0;"CETE";2;2775;25;NA;6,5;3,5;NA;NA;69375;"1_E3_CETE_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;1;"E3";3;"LEMA";46;875,5;17;NA;6,5;3,5;NA;NA;14883,5;"1_E3_LEMA_NA";0;0;0;0;3;"g";2;2;"g";2;2
NA;NA;1;"E4";0;"BEMA";5;80;20;NA;6,5;5;NA;NA;1600;"1_E4_BEMA_NA";0;0;0;0;0,01;"g";2;2;"g";2;2
NA;NA;1;"E4";0;"CETE";16;2941,5;26,5;NA;6,5;5;NA;NA;77949,75;"1_E4_CETE_NA";0;0;0;0;0,01;"g";3;3;"g";3;10
NA;NA;1;"E5";0;"BEMA";7;456;114;NA;6,5;6,5;NA;NA;51984;"1_E5_BEMA_NA";0;0;0;0;0,01;"g";1;1;"g";1;2
NA;NA;1;"E5";0;"CETE";14;666;6;NA;6,5;6,5;NA;NA;3996;"1_E5_CETE_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;1;"E5";3;"LEMA";71;708;12;NA;6,5;6,5;NA;NA;8496;"1_E5_LEMA_NA";0;0;0;0;3;"g";1;1;"g";1;3
NA;NA;1;"E5";0;"PUPA";1;46;2;NA;6,5;6,5;NA;NA;92;"1_E5_PUPA_NA";0;0;0;0;0,01;"g";2;2;"g";2;2
NA;NA;2;"B2";0;"BEMA";4;136;34;NA;35;28;NA;NA;4624;"2_B2_BEMA_NA";0;0;0;0;0,01;"g";8;8;"g";8;0
NA;NA;2;"B2";5;"LEMA";74;432;8;NA;35;28;NA;NA;3456;"2_B2_LEMA_NA";0;0;0;0;5;"g";0;0;"g";0;6
NA;NA;2;"B2";0;"SCLA";1;62;2;NA;35;28;NA;NA;124;"2_B2_SCLA_NA";0;0;0;0;0,01;"g";7;7;"g";7;0
NA;NA;2;"B3";0;"BEMA";5;192;48;NA;35;29,5;NA;NA;9216;"2_B3_BEMA_NA";0;0;0;0;0,01;"g";1;1;"g";1;2
NA;NA;2;"B3";0;"CETE";28;555;5;NA;35;29,5;NA;NA;2775;"2_B3_CETE_NA";0;0;0;0;0,01;"g";2;2;"g";2;2
NA;NA;2;"B3";0;"PUPA";1;115;5;NA;35;29,5;NA;NA;575;"2_B3_PUPA_NA";0;0;0;0;0,01;"g";10;10;"g";10;0
NA;NA;2;"B3";0;"SCLA";1;93;3;NA;35;29,5;NA;NA;279;"2_B3_SCLA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"B4";0;"BEMA";12;68;17;NA;35;31;NA;NA;1156;"2_B4_BEMA_NA";0;0;0;0;0,01;"g";2;2;"g";2;3
NA;NA;2;"B4";0;"CETE";15;777;7;NA;35;31;NA;NA;5439;"2_B4_CETE_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"B4";0;"PUPA";1;115;5;NA;35;31;NA;NA;575;"2_B4_PUPA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"B4";0;"SCLA";2;31;1;NA;35;31;NA;NA;31;"2_B4_SCLA_NA";0;0;0;0;0,01;"g";5;5;"g";5;0
NA;NA;2;"B5";0;"BEMA";7;72;18;NA;35;32,5;NA;NA;1296;"2_B5_BEMA_NA";0;0;0;0;0,01;"g";5;5;"g";5;3
NA;NA;2;"B5";0;"CETE";17;666;6;NA;35;32,5;NA;NA;3996;"2_B5_CETE_NA";0;0;0;0;0,01;"g";3;3;"g";3;4
NA;NA;2;"B5";0;"PUPA";1;103,5;4,5;NA;35;32,5;NA;NA;465,75;"2_B5_PUPA_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;2;"C2";0;"BEMA";9;352;88;NA;36,5;28;NA;NA;30976;"2_C2_BEMA_NA";0;0;0;0;0,01;"g";12;12;"g";12;0
NA;NA;2;"C2";0;"CETE";11;2997;27;NA;36,5;28;NA;NA;80919;"2_C2_CETE_NA";0;0;0;0;0,01;"g";4;4;"g";4;3
NA;NA;2;"C2";1;"LEMA";55;1520;19;NA;36,5;28;NA;NA;28880;"2_C2_LEMA_NA";0;0;0;0;1;"g";7;7;"g";7;1
NA;NA;2;"C2";2;"PUPA";1;9;9;NA;36,5;28;NA;NA;81;"2_C2_PUPA_NA";0;0;0;0;2;"g";6;6;"g";6;0
NA;NA;2;"C2";0;"SCLA";2;62;2;NA;36,5;28;NA;NA;124;"2_C2_SCLA_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;2;"C3";0;"BEMA";7;248;62;NA;36,5;29,5;NA;NA;15376;"2_C3_BEMA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"C3";0;"CETE";9;3774;34;NA;36,5;29,5;NA;NA;128316;"2_C3_CETE_NA";0;0;0;0;0,01;"g";1;1;"g";1;4
NA;NA;2;"C3";0;"CHFU";4;96;3;NA;36,5;29,5;NA;NA;288;"2_C3_CHFU_NA";0;0;0;0;0,01;"g";3;3;"g";3;1
NA;NA;2;"C3";0;"PUPA";2;115;5;NA;36,5;29,5;NA;NA;575;"2_C3_PUPA_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;2;"C3";0;"SCLA";2;62;2;NA;36,5;29,5;NA;NA;124;"2_C3_SCLA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;2;"C4";0;"BEMA";10;56;14;NA;36,5;31;NA;NA;784;"2_C4_BEMA_NA";0;0;0;0;0,01;"g";10;10;"g";10;2
NA;NA;2;"C4";0;"CETE";33;777;7;NA;36,5;31;NA;NA;5439;"2_C4_CETE_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;2;"C4";0;"CHFU";1;32;1;NA;36,5;31;NA;NA;32;"2_C4_CHFU_NA";0;0;0;0;0,01;"g";5;5;"g";5;0
NA;NA;2;"C4";0;"PUPA";1;92;4;NA;36,5;31;NA;NA;368;"2_C4_PUPA_NA";0;0;0;0;0,01;"g";7;7;"g";7;0
NA;NA;2;"C4";0;"SCLA";1;31;1;NA;36,5;31;NA;NA;31;"2_C4_SCLA_NA";0;0;0;0;0,01;"g";6;6;"g";6;0
NA;NA;2;"C5";0;"BEMA";15;116;29;NA;36,5;32,5;NA;NA;3364;"2_C5_BEMA_NA";0;0;0;0;0,01;"g";9;9;"g";9;1
NA;NA;2;"C5";0;"CETE";8;666;6;NA;36,5;32,5;NA;NA;3996;"2_C5_CETE_NA";0;0;0;0;0,01;"g";2;2;"g";2;0
NA;NA;2;"C5";0;"SCLA";1;62;2;NA;36,5;32,5;NA;NA;124;"2_C5_SCLA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"D2";0;"BEMA";16;312;78;NA;38;28;NA;NA;24336;"2_D2_BEMA_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;2;"D2";2;"CETE";26;666;6;NA;38;28;NA;NA;3996;"2_D2_CETE_NA";0;0;0;0;2;"g";7;7;"g";7;1
NA;NA;2;"D2";1;"LEMA";53;432;9;NA;38;28;NA;NA;3888;"2_D2_LEMA_NA";0;0;0;0;1;"g";1;1;"g";1;2
NA;NA;2;"D2";0;"SCLA";4;62;2;NA;38;28;NA;NA;124;"2_D2_SCLA_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;2;"D2";0;"SOAS";4;330;6;NA;38;28;NA;NA;1980;"2_D2_SOAS_NA";0;0;0;0;0,01;"g";5;5;"g";5;0
NA;NA;2;"D3";0;"BEMA";12;240;60;NA;38;29,5;NA;NA;14400;"2_D3_BEMA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;2;"D3";0;"CETE";7;2220;20;NA;38;29,5;NA;NA;44400;"2_D3_CETE_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"D3";0;"CHFU";2;256;8;NA;38;29,5;NA;NA;2048;"2_D3_CHFU_NA";0;0;0;0;0,01;"g";9;9;"g";9;0
NA;NA;2;"D3";0;"PUPA";1;92;4;NA;38;29,5;NA;NA;368;"2_D3_PUPA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"D3";0;"SCLA";5;77,5;2,5;NA;38;29,5;NA;NA;193,75;"2_D3_SCLA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"D4";0;"BEMA";10;64;16;NA;38;31;NA;NA;1024;"2_D4_BEMA_NA";0;0;0;0;0,01;"g";3;3;"g";3;3
NA;NA;2;"D4";0;"CETE";8;1665;15;NA;38;31;NA;NA;24975;"2_D4_CETE_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;2;"D4";0;"SCLA";1;31;1;NA;38;31;NA;NA;31;"2_D4_SCLA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;2;"D5";0;"BEMA";21;148;37;NA;38;32,5;NA;NA;5476;"2_D5_BEMA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;2;"D5";0;"CETE";19;3108;28;NA;38;32,5;NA;NA;87024;"2_D5_CETE_NA";0;0;0;0;0,01;"g";3;3;"g";3;1
NA;NA;2;"D5";1;"LEMA";53;570;10;NA;38;32,5;NA;NA;5700;"2_D5_LEMA_NA";0;0;0;0;1;"g";4;4;"g";4;4
NA;NA;2;"D5";0;"PUPA";1;92;4;NA;38;32,5;NA;NA;368;"2_D5_PUPA_NA";0;0;0;0;0,01;"g";1;1;"g";1;0
NA;NA;2;"D5";0;"SCLA";6;46,5;1,5;NA;38;32,5;NA;NA;69,75;"2_D5_SCLA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;2;"E2";0;"BEMA";9;104;26;NA;39,5;28;NA;NA;2704;"2_E2_BEMA_NA";0;0;0;0;0,01;"g";8;8;"g";8;0
NA;NA;2;"E2";2;"CETE";6;1332;12;NA;39,5;28;NA;NA;15984;"2_E2_CETE_NA";0;0;0;0;2;"g";5;5;"g";5;0
NA;NA;2;"E2";0;"PUPA";2;138;6;NA;39,5;28;NA;NA;828;"2_E2_PUPA_NA";0;0;0;0;0,01;"g";3;3;"g";3;0
NA;NA;2;"E3";0;"BEMA";10;60;15;NA;39,5;29,5;NA;NA;900;"2_E3_BEMA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;2;"E3";0;"CETE";14;1221;11;NA;39,5;29,5;NA;NA;13431;"2_E3_CETE_NA";0;0;0;0;0,01;"g";1;1;"g";1;7
NA;NA;2;"E3";0;"SOAS";10;806,666666666667;14,6666666666667;NA;39,5;29,5;NA;NA;11831,1111111111;"2_E3_SOAS_NA";0;0;0;0;0,01;"g";0;0;"g";0;0
NA;NA;2;"E4";0;"BEMA";10;264;66;NA;39,5;31;NA;NA;17424;"2_E4_BEMA_NA";0;0;0;0;0,01;"g";1;1;"g";1;1
NA;NA;2;"E4";2;"CETE";11;555;5;NA;39,5;31;NA;NA;2775;"2_E4_CETE_NA";0;0;0;0;2;"g";3;3;"g";3;6
NA;NA;2;"E4";0;"CHFU";2;32;1;NA;39,5;31;NA;NA;32;"2_E4_CHFU_NA";0;0;0;0;0,01;"g";7;7;"g";7;0
NA;NA;2;"E4";0;"SCLA";1;31;1;NA;39,5;31;NA;NA;31;"2_E4_SCLA_NA";0;0;0;0;0,01;"g";5;5;"g";5;1
NA;NA;2;"E4";0;"SOAS";9;385;7;NA;39,5;31;NA;NA;2695;"2_E4_SOAS_NA";0;0;0;0;0,01;"g";3;3;"g";3;1
NA;NA;2;"E5";0;"BEMA";10;320;80;NA;39,5;32,5;NA;NA;25600;"2_E5_BEMA_NA";0;0;0;0;0,01;"g";4;4;"g";4;1
NA;NA;2;"E5";2;"CETE";7;555;5;NA;39,5;32,5;NA;NA;2775;"2_E5_CETE_NA";0;0;0;0;2;"g";8;8;"g";8;0
NA;NA;2;"E5";1;"LEMA";41;637;14;NA;39,5;32,5;NA;NA;8918;"2_E5_LEMA_NA";0;0;0;0;1;"g";8;8;"g";8;0
NA;NA;2;"E5";0;"PUPA";1;207;9;NA;39,5;32,5;NA;NA;1863;"2_E5_PUPA_NA";0;0;0;0;0,01;"g";5;5;"g";5;0
NA;NA;2;"E5";0;"SCLA";9;93;3;NA;39,5;32,5;NA;NA;279;"2_E5_SCLA_NA";0;0;0;0;0,01;"g";4;4;"g";4;0
NA;NA;3;"B2";0;"BEMA";2;20;5;NA;80;56;NA;NA;100;"3_B2_BEMA_NA";0;0;0;0;0,01;"g";6;6;"g";6;0
NA;NA;3;"B2";0;"CHMI";8;28;2;NA;80;56;NA;NA;56;"3_B2_CHMI_NA";0;0;0;0;0,01;"g";9;9;"g";9;1
NA;NA;3;"B3";0;"BEMA";2;36;9;NA;80;57,5;NA;NA;324;"3_B3_BEMA_NA";0;0;0;0;0,01;"g";12;12;"g";12;0
NA;NA;3;"B3";0;"CETE";1;777;7;NA;80;57,5;NA;NA;5439;"3_B3_CETE_NA";0;0;0;0;0,01;"g";6;6;"g";6;0
NA;NA;3;"B3";0;"CHMI";2;14;1;NA;80;57,5;NA;NA;14;"3_B3_CHMI_NA";0;0;0;0;0,01;"g";7;7;"g";7;0
NA;NA;3;"B4";0;"CETE";6;222;2;NA;80;59;NA;NA;444;"3_B4_CETE_NA";0;0;0;0;0,01;"g";5;5;"g";5;1
NA;NA;3;"B4";0;"CHMI";1;42;3;NA;80;59;NA;NA;126;"3_B4_CHMI_NA";0;0;0;0;0,01;"g";13;13;"g";13;0
NA;NA;3;"B4";2;"PUPA";5;78;13;NA;80;59;NA;NA;1014;"3_B4_PUPA_NA";0;0;0;0;2;"g";6;6;"g";6;0
